season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
summer,2011,5,3,0,2,1,clear,12.68,13.0,54.0,13.0,4
summer,2011,5,4,0,2,1,clear,11.74,12.0,62.0,17.0,2
summer,2011,5,5,0,2,1,clear,10.8,11.0,66.0,15.0,29
summer,2011,5,6,0,2,1,clear,11.74,12.0,67.0,9.0,112
summer,2011,5,7,0,2,1,misty,12.68,13.0,62.0,9.0,314
summer,2011,5,8,0,2,1,misty,15.5,16.0,51.0,7.0,425
summer,2011,5,9,0,2,1,misty,16.44,17.0,48.0,7.0,205
summer,2011,5,10,0,2,1,misty,18.32,19.0,37.0,6.0,127
summer,2011,5,11,0,2,1,misty,18.32,19.0,43.0,9.0,125
summer,2011,5,12,0,2,1,misty,20.2,25.0,38.0,0.0,217
summer,2011,5,13,0,2,1,misty,21.14,25.0,38.0,17.0,202
summer,2011,5,14,0,2,1,misty,21.14,25.0,33.0,0.0,176
summer,2011,5,15,0,2,1,misty,22.08,25.0,33.0,6.0,180
summer,2011,5,16,0,2,1,clear,23.02,25.0,31.0,7.0,327
summer,2011,5,17,0,2,1,clear,22.08,25.0,33.0,0.0,611
summer,2011,5,18,0,2,1,clear,22.08,25.0,29.0,9.0,550
summer,2011,5,19,0,2,1,clear,20.2,25.0,43.0,15.0,434
summer,2011,5,20,0,2,1,clear,17.38,18.0,60.0,9.0,291
summer,2011,5,21,0,2,1,clear,17.38,18.0,52.0,0.0,203
summer,2011,5,22,0,2,1,clear,16.44,17.0,55.0,7.0,150
summer,2011,5,23,0,2,1,misty,16.44,17.0,59.0,9.0,81
summer,2011,5,0,0,3,1,misty,16.44,17.0,55.0,9.0,38
summer,2011,5,1,0,3,1,misty,15.5,16.0,59.0,7.0,20
summer,2011,5,2,0,3,1,clear,16.44,17.0,59.0,0.0,10
summer,2011,5,3,0,3,1,clear,15.5,16.0,63.0,15.0,3
summer,2011,5,4,0,3,1,misty,14.56,15.0,88.0,9.0,2
summer,2011,5,5,0,3,1,clear,13.62,14.0,88.0,9.0,20
summer,2011,5,6,0,3,1,clear,13.62,14.0,82.0,9.0,99
summer,2011,5,7,0,3,1,clear,14.56,15.0,72.0,13.0,318
summer,2011,5,8,0,3,1,clear,14.56,15.0,77.0,17.0,442
summer,2011,5,9,0,3,1,clear,16.44,17.0,72.0,9.0,203
summer,2011,5,10,0,3,1,clear,17.38,18.0,68.0,6.0,154
summer,2011,5,11,0,3,1,clear,18.32,19.0,64.0,6.0,141
summer,2011,5,12,0,3,1,clear,20.2,25.0,56.0,0.0,226
summer,2011,5,13,0,3,1,clear,21.14,25.0,50.0,0.0,193
summer,2011,5,14,0,3,1,clear,21.14,25.0,53.0,6.0,177
summer,2011,5,15,0,3,1,clear,22.08,25.0,41.0,0.0,179
summer,2011,5,16,0,3,1,clear,23.02,25.0,39.0,0.0,289
summer,2011,5,17,0,3,1,clear,22.08,25.0,47.0,7.0,259
summer,2011,5,18,0,3,1,clear,21.14,25.0,50.0,20.0,274
summer,2011,5,19,0,3,1,clear,18.32,19.0,52.0,9.0,401
summer,2011,5,20,0,3,1,clear,17.38,18.0,64.0,9.0,273
summer,2011,5,21,0,3,1,clear,17.38,18.0,60.0,0.0,234
summer,2011,5,22,0,3,1,clear,15.5,16.0,72.0,17.0,146
summer,2011,5,23,0,3,1,clear,13.62,14.0,88.0,17.0,81
summer,2011,5,0,0,4,1,misty,13.62,14.0,88.0,15.0,44
summer,2011,5,1,0,4,1,clear,13.62,14.0,88.0,15.0,17
summer,2011,5,2,0,4,1,clear,12.68,13.0,94.0,13.0,15
summer,2011,5,3,0,4,1,clear,12.68,13.0,88.0,9.0,5
summer,2011,5,4,0,4,1,clear,11.74,12.0,94.0,0.0,6
summer,2011,5,5,0,4,1,clear,11.74,12.0,94.0,9.0,29
summer,2011,5,6,0,4,1,clear,12.68,13.0,88.0,0.0,112
summer,2011,5,7,0,4,1,clear,13.62,14.0,88.0,9.0,297
summer,2011,5,8,0,4,1,clear,14.56,15.0,82.0,13.0,421
summer,2011,5,9,0,4,1,misty,15.5,16.0,77.0,19.0,212
summer,2011,5,10,0,4,1,misty,17.38,18.0,68.0,15.0,147
summer,2011,5,11,0,4,1,clear,19.26,20.0,60.0,15.0,179
summer,2011,5,12,0,4,1,clear,19.26,20.0,60.0,15.0,207
summer,2011,5,13,0,4,1,misty,21.14,25.0,57.0,20.0,218
summer,2011,5,14,0,4,1,misty,21.14,24.0,61.0,15.0,191
summer,2011,5,15,0,4,1,misty,22.08,25.0,53.0,17.0,217
summer,2011,5,16,0,4,1,misty,22.08,25.0,57.0,17.0,288
summer,2011,5,17,0,4,1,misty,22.08,25.0,57.0,13.0,594
summer,2011,5,18,0,4,1,clear,21.14,24.0,69.0,15.0,527
summer,2011,5,19,0,4,1,misty,20.2,24.0,64.0,13.0,364
summer,2011,5,20,0,4,1,clear,20.2,24.0,64.0,13.0,276
summer,2011,5,21,0,4,1,clear,18.32,19.0,83.0,9.0,223
summer,2011,5,22,0,4,1,clear,17.38,18.0,83.0,13.0,172
summer,2011,5,23,0,4,1,misty,17.38,18.0,77.0,13.0,103
summer,2011,5,0,0,5,1,misty,16.44,17.0,83.0,11.0,52
summer,2011,5,1,0,5,1,clear,16.44,17.0,83.0,11.0,20
summer,2011,5,2,0,5,1,misty,15.5,16.0,88.0,9.0,11
summer,2011,5,3,0,5,1,misty,15.5,16.0,88.0,9.0,4
summer,2011,5,4,0,5,1,rain,15.5,16.0,88.0,11.0,5
summer,2011,5,5,0,5,1,misty,15.5,16.0,88.0,13.0,25
summer,2011,5,6,0,5,1,rain,15.5,16.0,88.0,9.0,82
summer,2011,5,7,0,5,1,rain,15.5,16.0,88.0,11.0,157
summer,2011,5,8,0,5,1,misty,15.5,16.0,88.0,13.0,387
summer,2011,5,9,0,5,1,misty,15.5,16.0,88.0,13.0,233
summer,2011,5,10,0,5,1,misty,16.44,17.0,83.0,9.0,130
summer,2011,5,11,0,5,1,misty,16.44,17.0,83.0,11.0,146
summer,2011,5,12,0,5,1,misty,16.44,17.0,88.0,13.0,223
summer,2011,5,13,0,5,1,misty,16.44,17.0,88.0,26.0,226
summer,2011,5,14,0,5,1,misty,16.44,17.0,87.0,19.0,190
summer,2011,5,15,0,5,1,misty,16.44,17.0,88.0,11.0,198
summer,2011,5,16,0,5,1,misty,16.44,17.0,88.0,9.0,300
summer,2011,5,17,0,5,1,rain,16.44,17.0,88.0,11.0,491
summer,2011,5,18,0,5,1,rain,16.44,17.0,88.0,11.0,398
summer,2011,5,19,0,5,1,misty,16.44,17.0,83.0,13.0,270
summer,2011,5,20,0,5,1,misty,16.44,17.0,83.0,9.0,152
summer,2011,5,21,0,5,1,misty,16.44,17.0,84.0,11.0,154
summer,2011,5,22,0,5,1,misty,16.44,17.0,83.0,15.0,132
summer,2011,5,23,0,5,1,rain,15.5,16.0,88.0,11.0,119
summer,2011,5,0,0,6,0,misty,15.5,16.0,88.0,9.0,102
summer,2011,5,1,0,6,0,misty,15.5,16.0,88.0,9.0,82
summer,2011,5,2,0,6,0,misty,15.5,16.0,88.0,9.0,52
summer,2011,5,3,0,6,0,misty,15.5,16.0,88.0,9.0,35
summer,2011,5,4,0,6,0,misty,15.5,16.0,82.0,11.0,5
summer,2011,5,5,0,6,0,misty,15.5,16.0,82.0,7.0,14
summer,2011,5,6,0,6,0,misty,15.5,16.0,88.0,7.0,11
summer,2011,5,7,0,6,0,rain,14.56,15.0,100.0,0.0,32
summer,2011,5,8,0,6,0,rain,15.5,16.0,94.0,0.0,88
summer,2011,5,9,0,6,0,misty,16.44,17.0,94.0,6.0,100
summer,2011,5,10,0,6,0,misty,16.44,17.0,94.0,11.0,167
summer,2011,5,11,0,6,0,misty,16.44,17.0,94.0,9.0,279
summer,2011,5,12,0,6,0,rain,16.44,17.0,100.0,6.0,279
summer,2011,5,13,0,6,0,rain,16.44,17.0,100.0,6.0,248
summer,2011,5,14,0,6,0,misty,17.38,18.0,94.0,9.0,216
summer,2011,5,15,0,6,0,misty,17.38,18.0,94.0,11.0,294
summer,2011,5,16,0,6,0,misty,17.38,18.0,94.0,13.0,295
summer,2011,5,17,0,6,0,misty,18.32,19.0,88.0,13.0,272
summer,2011,5,18,0,6,0,misty,18.32,19.0,88.0,15.0,304
summer,2011,5,19,0,6,0,rain,17.38,18.0,94.0,9.0,248
summer,2011,5,20,0,6,0,rain,17.38,18.0,94.0,9.0,157
summer,2011,5,21,0,6,0,rain,17.38,18.0,94.0,15.0,59
summer,2011,5,22,0,6,0,rain,17.38,18.0,94.0,11.0,26
summer,2011,5,23,0,6,0,rain,16.44,17.0,100.0,13.0,44
summer,2011,5,0,0,0,0,misty,16.44,17.0,100.0,0.0,39
summer,2011,5,1,0,0,0,misty,16.44,17.0,100.0,7.0,47
summer,2011,5,2,0,0,0,misty,16.44,17.0,100.0,9.0,50
summer,2011,5,3,0,0,0,misty,16.44,17.0,100.0,0.0,32
summer,2011,5,4,0,0,0,misty,16.44,17.0,100.0,0.0,13
summer,2011,5,5,0,0,0,rain,16.44,17.0,100.0,7.0,14
summer,2011,5,6,0,0,0,misty,16.44,17.0,100.0,9.0,17
summer,2011,5,7,0,0,0,misty,16.44,17.0,100.0,9.0,42
summer,2011,5,8,0,0,0,misty,17.38,18.0,94.0,9.0,70
summer,2011,5,9,0,0,0,clear,19.26,20.0,83.0,17.0,134
summer,2011,5,10,0,0,0,clear,19.26,20.0,83.0,15.0,226
summer,2011,5,11,0,0,0,clear,20.2,22.0,78.0,15.0,322
summer,2011,5,12,0,0,0,clear,21.14,23.0,73.0,20.0,367
summer,2011,5,13,0,0,0,clear,21.14,23.0,73.0,19.0,456
summer,2011,5,14,0,0,0,clear,22.08,24.0,73.0,13.0,437
summer,2011,5,15,0,0,0,clear,23.02,25.0,69.0,17.0,459
summer,2011,5,16,0,0,0,clear,22.08,24.0,69.0,17.0,440
summer,2011,5,17,0,0,0,rain,18.32,19.0,78.0,24.0,392
summer,2011,5,18,0,0,0,clear,18.32,19.0,78.0,17.0,237
summer,2011,5,19,0,0,0,clear,18.32,19.0,83.0,7.0,231
summer,2011,5,20,0,0,0,clear,17.38,18.0,88.0,0.0,191
summer,2011,5,21,0,0,0,clear,17.38,18.0,88.0,0.0,151
summer,2011,5,22,0,0,0,clear,18.32,19.0,83.0,0.0,117
summer,2011,5,23,0,0,0,clear,17.38,18.0,88.0,15.0,69
summer,2011,5,0,0,1,1,clear,16.44,17.0,94.0,7.0,38
summer,2011,5,1,0,1,1,clear,16.44,17.0,94.0,9.0,14
summer,2011,5,2,0,1,1,clear,15.5,16.0,100.0,6.0,13
summer,2011,5,3,0,1,1,clear,15.5,16.0,94.0,11.0,4
summer,2011,5,4,0,1,1,clear,15.5,16.0,100.0,9.0,6
summer,2011,5,5,0,1,1,clear,15.5,16.0,93.0,13.0,21
summer,2011,5,6,0,1,1,clear,16.44,17.0,88.0,11.0,104
summer,2011,5,7,0,1,1,clear,16.44,17.0,83.0,19.0,272
summer,2011,5,8,0,1,1,clear,18.32,19.0,73.0,20.0,394
summer,2011,5,9,0,1,1,clear,20.2,23.0,69.0,13.0,194
summer,2011,5,10,0,1,1,clear,21.14,24.0,65.0,6.0,112
summer,2011,5,11,0,1,1,clear,22.08,25.0,57.0,0.0,185
summer,2011,5,12,0,1,1,clear,23.02,25.0,54.0,6.0,209
summer,2011,5,13,0,1,1,clear,23.96,26.0,51.0,0.0,214
summer,2011,5,14,0,1,1,clear,23.96,26.0,51.0,0.0,193
summer,2011,5,15,0,1,1,clear,25.84,28.0,51.0,0.0,165
summer,2011,5,16,0,1,1,rain,20.2,22.0,78.0,17.0,226
summer,2011,5,17,0,1,1,clear,19.26,20.0,88.0,15.0,274
summer,2011,5,18,0,1,1,rain,19.26,20.0,83.0,13.0,453
summer,2011,5,19,0,1,1,clear,19.26,20.0,83.0,17.0,308
summer,2011,5,20,0,1,1,clear,19.26,20.0,83.0,0.0,198
summer,2011,5,21,0,1,1,clear,19.26,20.0,83.0,0.0,177
summer,2011,5,22,0,1,1,clear,18.32,19.0,88.0,6.0,127
summer,2011,5,23,0,1,1,clear,18.32,19.0,88.0,6.0,57
summer,2011,5,0,0,2,1,misty,18.32,19.0,88.0,0.0,31
summer,2011,5,1,0,2,1,rain,18.32,19.0,88.0,0.0,13
summer,2011,5,2,0,2,1,rain,18.32,19.0,88.0,0.0,8
summer,2011,5,3,0,2,1,rain,17.38,18.0,94.0,17.0,4
summer,2011,5,4,0,2,1,rain,17.38,18.0,94.0,17.0,4
summer,2011,5,5,0,2,1,rain,16.44,17.0,94.0,17.0,22
summer,2011,5,6,0,2,1,rain,16.44,17.0,94.0,17.0,49
summer,2011,5,7,0,2,1,misty,16.44,17.0,94.0,17.0,151
summer,2011,5,8,0,2,1,misty,16.44,17.0,94.0,20.0,347
summer,2011,5,9,0,2,1,misty,17.38,18.0,88.0,17.0,207
summer,2011,5,10,0,2,1,rain,17.38,18.0,88.0,17.0,104
summer,2011,5,11,0,2,1,misty,18.32,19.0,83.0,28.0,130
summer,2011,5,12,0,2,1,rain,18.32,19.0,83.0,28.0,153
summer,2011,5,13,0,2,1,misty,18.32,19.0,88.0,22.0,172
summer,2011,5,14,0,2,1,clear,21.14,23.0,73.0,31.0,184
summer,2011,5,15,0,2,1,clear,21.14,24.0,69.0,30.0,210
summer,2011,5,16,0,2,1,clear,21.14,24.0,61.0,22.0,290
summer,2011,5,17,0,2,1,clear,21.14,24.0,65.0,28.0,604
summer,2011,5,18,0,2,1,clear,20.2,23.0,69.0,20.0,480
summer,2011,5,19,0,2,1,clear,20.2,23.0,69.0,17.0,349
summer,2011,5,20,0,2,1,clear,19.26,20.0,83.0,28.0,283
summer,2011,5,21,0,2,1,clear,17.38,18.0,88.0,17.0,174
summer,2011,5,22,0,2,1,misty,17.38,18.0,88.0,19.0,98
summer,2011,5,23,0,2,1,misty,17.38,18.0,88.0,17.0,56
summer,2011,5,0,0,3,1,misty,17.38,18.0,88.0,15.0,23
summer,2011,5,1,0,3,1,misty,17.38,18.0,88.0,17.0,12
summer,2011,5,2,0,3,1,rain,16.44,17.0,94.0,15.0,6
summer,2011,5,3,0,3,1,rain,16.44,17.0,94.0,20.0,9
summer,2011,5,4,0,3,1,rain,16.44,17.0,94.0,20.0,3
summer,2011,5,5,0,3,1,clear,16.44,17.0,100.0,15.0,9
summer,2011,5,6,0,3,1,clear,16.44,17.0,100.0,9.0,101
summer,2011,5,7,0,3,1,clear,17.38,18.0,88.0,13.0,274
summer,2011,5,8,0,3,1,clear,18.32,19.0,88.0,19.0,453
summer,2011,5,9,0,3,1,rain,18.32,19.0,83.0,17.0,202
summer,2011,5,10,0,3,1,rain,17.38,18.0,88.0,19.0,106
summer,2011,5,11,0,3,1,misty,17.38,18.0,94.0,6.0,23
summer,2011,5,12,0,3,1,clear,18.32,19.0,94.0,20.0,54
summer,2011,5,13,0,3,1,misty,18.32,19.0,83.0,22.0,122
summer,2011,5,14,0,3,1,misty,19.26,20.0,78.0,19.0,138
summer,2011,5,15,0,3,1,clear,20.2,22.0,78.0,17.0,167
summer,2011,5,16,0,3,1,clear,20.2,23.0,73.0,13.0,294
summer,2011,5,17,0,3,1,clear,20.2,23.0,69.0,9.0,565
summer,2011,5,18,0,3,1,clear,20.2,23.0,73.0,15.0,489
summer,2011,5,19,0,3,1,rain,18.32,19.0,88.0,9.0,331
summer,2011,5,20,0,3,1,rain,18.32,19.0,88.0,9.0,213
summer,2011,5,21,0,3,1,clear,16.44,17.0,88.0,0.0,85
summer,2011,5,22,0,3,1,clear,16.44,17.0,83.0,0.0,117
summer,2011,5,23,0,3,1,clear,16.44,17.0,94.0,6.0,59
summer,2011,5,0,0,4,1,clear,16.44,17.0,94.0,7.0,29
summer,2011,5,1,0,4,1,clear,15.5,16.0,94.0,0.0,6
summer,2011,5,2,0,4,1,clear,15.5,16.0,94.0,0.0,15
summer,2011,5,3,0,4,1,clear,14.56,15.0,100.0,0.0,4
summer,2011,5,4,0,4,1,clear,14.56,15.0,94.0,0.0,5
summer,2011,5,5,0,4,1,clear,14.56,15.0,94.0,0.0,26
summer,2011,5,6,0,4,1,misty,15.5,16.0,94.0,0.0,103
summer,2011,5,7,0,4,1,misty,15.5,16.0,100.0,0.0,257
summer,2011,5,8,0,4,1,misty,16.44,17.0,88.0,0.0,487
summer,2011,5,9,0,4,1,misty,17.38,18.0,88.0,6.0,216
summer,2011,5,10,0,4,1,misty,17.38,18.0,83.0,0.0,130
summer,2011,5,11,0,4,1,rain,17.38,18.0,88.0,11.0,164
summer,2011,5,12,0,4,1,misty,19.26,20.0,78.0,7.0,168
summer,2011,5,13,0,4,1,rain,19.26,20.0,64.0,17.0,183
summer,2011,5,14,0,4,1,rain,17.38,18.0,73.0,13.0,180
summer,2011,5,15,0,4,1,clear,18.32,19.0,78.0,11.0,188
summer,2011,5,16,0,4,1,clear,19.26,20.0,64.0,13.0,302
summer,2011,5,17,0,4,1,clear,18.32,19.0,78.0,11.0,547
summer,2011,5,18,0,4,1,clear,20.2,25.0,55.0,11.0,513
summer,2011,5,19,0,4,1,clear,19.26,20.0,60.0,9.0,410
summer,2011,5,20,0,4,1,clear,17.38,18.0,77.0,19.0,282
summer,2011,5,21,0,4,1,clear,17.38,18.0,77.0,19.0,209
summer,2011,5,22,0,4,1,rain,15.5,16.0,82.0,20.0,79
summer,2011,5,23,0,4,1,clear,14.56,15.0,94.0,0.0,72
summer,2011,5,0,0,5,1,clear,13.62,14.0,94.0,6.0,48
summer,2011,5,1,0,5,1,clear,13.62,14.0,100.0,0.0,25
summer,2011,5,2,0,5,1,clear,12.68,13.0,100.0,6.0,8
summer,2011,5,3,0,5,1,clear,12.68,13.0,100.0,0.0,5
summer,2011,5,4,0,5,1,clear,12.68,13.0,94.0,6.0,5
summer,2011,5,5,0,5,1,clear,12.68,13.0,94.0,7.0,28
summer,2011,5,6,0,5,1,clear,13.62,14.0,88.0,7.0,117
summer,2011,5,7,0,5,1,clear,15.5,16.0,77.0,11.0,319
summer,2011,5,8,0,5,1,clear,17.38,18.0,68.0,0.0,517
summer,2011,5,9,0,5,1,clear,17.38,18.0,68.0,15.0,234
summer,2011,5,10,0,5,1,clear,18.32,19.0,64.0,13.0,148
summer,2011,5,11,0,5,1,misty,19.26,20.0,60.0,13.0,196
summer,2011,5,12,0,5,1,misty,20.2,25.0,56.0,17.0,255
summer,2011,5,13,0,5,1,rain,20.2,25.0,56.0,19.0,232
summer,2011,5,14,0,5,1,clear,21.14,25.0,53.0,15.0,197
summer,2011,5,15,0,5,1,misty,20.2,25.0,56.0,13.0,242
summer,2011,5,16,0,5,1,misty,20.2,25.0,53.0,11.0,330
summer,2011,5,17,0,5,1,clear,21.14,25.0,53.0,0.0,554
summer,2011,5,18,0,5,1,clear,20.2,25.0,56.0,11.0,473
summer,2011,5,19,0,5,1,clear,19.26,20.0,64.0,6.0,302
summer,2011,5,20,0,5,1,clear,19.26,20.0,64.0,7.0,220
summer,2011,5,21,0,5,1,clear,18.32,19.0,64.0,7.0,195
summer,2011,5,22,0,5,1,clear,17.38,18.0,73.0,0.0,152
summer,2011,5,23,0,5,1,clear,16.44,17.0,72.0,11.0,115
summer,2011,5,0,0,6,0,clear,16.44,17.0,77.0,7.0,98
summer,2011,5,1,0,6,0,clear,16.44,17.0,72.0,0.0,72
summer,2011,5,2,0,6,0,clear,16.44,17.0,72.0,7.0,40
summer,2011,5,3,0,6,0,clear,14.56,15.0,82.0,7.0,19
summer,2011,5,4,0,6,0,clear,13.62,14.0,88.0,9.0,7
summer,2011,5,5,0,6,0,clear,13.62,14.0,88.0,7.0,5
summer,2011,5,6,0,6,0,clear,15.5,16.0,82.0,9.0,28
summer,2011,5,7,0,6,0,clear,17.38,18.0,73.0,9.0,43
summer,2011,5,8,0,6,0,clear,18.32,19.0,68.0,19.0,126
summer,2011,5,9,0,6,0,clear,20.2,24.0,64.0,15.0,225
summer,2011,5,10,0,6,0,clear,21.14,24.0,61.0,7.0,323
summer,2011,5,11,0,6,0,clear,22.08,25.0,53.0,9.0,418
summer,2011,5,12,0,6,0,clear,23.02,25.0,50.0,0.0,493
summer,2011,5,13,0,6,0,clear,24.9,26.0,45.0,0.0,462
summer,2011,5,14,0,6,0,clear,25.84,27.0,42.0,0.0,456
summer,2011,5,15,0,6,0,clear,25.84,27.0,45.0,17.0,506
summer,2011,5,16,0,6,0,misty,25.84,27.0,39.0,17.0,471
summer,2011,5,17,0,6,0,misty,25.84,27.0,42.0,11.0,444
summer,2011,5,18,0,6,0,misty,24.9,26.0,45.0,11.0,444
summer,2011,5,19,0,6,0,clear,23.96,26.0,47.0,11.0,301
summer,2011,5,20,0,6,0,clear,21.14,24.0,61.0,0.0,248
summer,2011,5,21,0,6,0,clear,21.14,24.0,61.0,7.0,227
summer,2011,5,22,0,6,0,clear,20.2,23.0,69.0,9.0,204
summer,2011,5,23,0,6,0,clear,19.26,20.0,78.0,6.0,145
summer,2011,5,0,0,0,0,clear,17.38,18.0,88.0,11.0,131
summer,2011,5,1,0,0,0,clear,16.44,17.0,94.0,9.0,98
summer,2011,5,2,0,0,0,clear,16.44,17.0,94.0,7.0,68
summer,2011,5,3,0,0,0,clear,15.5,16.0,100.0,7.0,33
summer,2011,5,4,0,0,0,clear,15.5,16.0,100.0,0.0,12
summer,2011,5,5,0,0,0,clear,15.5,16.0,100.0,7.0,6
summer,2011,5,6,0,0,0,clear,16.44,17.0,94.0,7.0,18
summer,2011,5,7,0,0,0,clear,17.38,18.0,88.0,7.0,40
summer,2011,5,8,0,0,0,clear,20.2,23.0,73.0,6.0,94
summer,2011,5,9,0,0,0,clear,21.14,24.0,69.0,7.0,189
summer,2011,5,10,0,0,0,clear,22.08,24.0,65.0,9.0,305
summer,2011,5,11,0,0,0,clear,24.9,27.0,54.0,13.0,373
summer,2011,5,12,0,0,0,misty,25.84,28.0,51.0,13.0,401
summer,2011,5,13,0,0,0,misty,23.02,25.0,54.0,15.0,455
summer,2011,5,14,0,0,0,rain,21.14,24.0,69.0,13.0,316
summer,2011,5,15,0,0,0,misty,23.02,25.0,61.0,11.0,331
summer,2011,5,16,0,0,0,clear,23.96,26.0,61.0,9.0,273
summer,2011,5,17,0,0,0,clear,24.9,27.0,58.0,17.0,306
summer,2011,5,18,0,0,0,clear,23.02,25.0,61.0,15.0,358
summer,2011,5,19,0,0,0,clear,23.02,25.0,61.0,13.0,300
summer,2011,5,20,0,0,0,clear,22.08,24.0,65.0,11.0,231
summer,2011,5,21,0,0,0,clear,21.14,23.0,73.0,13.0,136
summer,2011,5,22,0,0,0,clear,20.2,21.0,83.0,9.0,121
summer,2011,5,23,0,0,0,misty,19.26,20.0,83.0,9.0,65
summer,2011,5,0,0,1,1,misty,18.32,19.0,88.0,9.0,41
summer,2011,5,1,0,1,1,clear,18.32,19.0,88.0,7.0,9
summer,2011,5,2,0,1,1,rain,18.32,19.0,88.0,11.0,5
summer,2011,5,3,0,1,1,rain,17.38,18.0,94.0,11.0,4
summer,2011,5,4,0,1,1,misty,17.38,18.0,94.0,0.0,4
summer,2011,5,5,0,1,1,misty,17.38,18.0,94.0,0.0,11
summer,2011,5,6,0,1,1,misty,17.38,18.0,100.0,0.0,96
summer,2011,5,7,0,1,1,misty,18.32,19.0,94.0,7.0,236
summer,2011,5,8,0,1,1,clear,20.2,20.0,88.0,13.0,409
summer,2011,5,9,0,1,1,clear,20.2,20.0,88.0,15.0,167
summer,2011,5,10,0,1,1,clear,23.02,25.0,74.0,20.0,121
summer,2011,5,11,0,1,1,clear,23.96,26.0,69.0,26.0,180
summer,2011,5,12,0,1,1,clear,23.96,26.0,69.0,26.0,204
summer,2011,5,13,0,1,1,misty,26.78,29.0,58.0,28.0,204
summer,2011,5,14,0,1,1,misty,25.84,29.0,62.0,35.0,187
summer,2011,5,15,0,1,1,misty,25.84,29.0,62.0,30.0,176
summer,2011,5,16,0,1,1,misty,25.84,29.0,62.0,20.0,279
summer,2011,5,17,0,1,1,rain,25.84,29.0,70.0,26.0,429
summer,2011,5,18,0,1,1,clear,24.9,28.0,74.0,19.0,453
summer,2011,5,19,0,1,1,clear,24.9,28.0,74.0,15.0,358
summer,2011,5,20,0,1,1,clear,22.08,22.0,83.0,15.0,310
summer,2011,5,21,0,1,1,clear,22.08,22.0,89.0,15.0,188
summer,2011,5,22,0,1,1,clear,21.14,20.0,94.0,15.0,131
summer,2011,5,23,0,1,1,misty,21.14,21.0,88.0,13.0,72
summer,2011,5,0,0,2,1,misty,20.2,18.0,94.0,13.0,35
summer,2011,5,1,0,2,1,misty,20.2,18.0,94.0,11.0,15
summer,2011,5,2,0,2,1,misty,20.2,18.0,94.0,13.0,10
summer,2011,5,3,0,2,1,misty,19.26,20.0,94.0,7.0,2
summer,2011,5,4,0,2,1,clear,20.2,20.0,88.0,7.0,4
summer,2011,5,5,0,2,1,misty,19.26,20.0,94.0,17.0,24
summer,2011,5,6,0,2,1,misty,19.26,20.0,94.0,13.0,112
summer,2011,5,7,0,2,1,rain,22.08,23.0,78.0,13.0,314
summer,2011,5,8,0,2,1,rain,21.14,22.0,83.0,15.0,434
summer,2011,5,9,0,2,1,misty,22.08,24.0,73.0,13.0,138
summer,2011,5,10,0,2,1,clear,24.9,27.0,61.0,22.0,108
summer,2011,5,11,0,2,1,clear,26.78,28.0,51.0,15.0,175
summer,2011,5,12,0,2,1,clear,27.72,29.0,45.0,26.0,170
summer,2011,5,13,0,2,1,clear,28.66,30.0,46.0,17.0,190
summer,2011,5,14,0,2,1,clear,28.66,30.0,46.0,19.0,153
summer,2011,5,15,0,2,1,rain,26.78,29.0,55.0,28.0,188
summer,2011,5,16,0,2,1,clear,23.02,25.0,69.0,13.0,277
summer,2011,5,17,0,2,1,clear,24.9,27.0,61.0,7.0,548
summer,2011,5,18,0,2,1,clear,24.9,27.0,70.0,13.0,564
summer,2011,5,19,0,2,1,clear,23.02,25.0,74.0,13.0,355
summer,2011,5,20,0,2,1,clear,23.02,25.0,74.0,6.0,280
summer,2011,5,21,0,2,1,clear,22.08,23.0,78.0,6.0,189
summer,2011,5,22,0,2,1,rain,21.14,21.0,88.0,15.0,141
summer,2011,5,23,0,2,1,rain,23.02,25.0,74.0,11.0,66
summer,2011,5,0,0,3,1,rain,20.2,21.0,83.0,15.0,35
summer,2011,5,1,0,3,1,rain,19.26,20.0,83.0,13.0,8
summer,2011,5,2,0,3,1,misty,18.32,19.0,94.0,0.0,8
summer,2011,5,3,0,3,1,clear,17.38,18.0,100.0,9.0,9
summer,2011,5,4,0,3,1,clear,17.38,18.0,100.0,7.0,3
summer,2011,5,5,0,3,1,clear,18.32,19.0,88.0,6.0,25
summer,2011,5,6,0,3,1,clear,18.32,19.0,94.0,6.0,117
summer,2011,5,7,0,3,1,clear,21.14,23.0,73.0,9.0,313
summer,2011,5,8,0,3,1,clear,22.08,24.0,69.0,15.0,531
summer,2011,5,9,0,3,1,clear,23.96,26.0,65.0,6.0,234
summer,2011,5,10,0,3,1,clear,24.9,27.0,61.0,6.0,135
summer,2011,5,11,0,3,1,clear,26.78,28.0,51.0,6.0,140
summer,2011,5,12,0,3,1,clear,26.78,29.0,55.0,9.0,210
summer,2011,5,13,0,3,1,clear,26.78,29.0,55.0,9.0,202
summer,2011,5,14,0,3,1,clear,26.78,29.0,55.0,11.0,168
summer,2011,5,15,0,3,1,clear,27.72,30.0,52.0,17.0,182
summer,2011,5,16,0,3,1,clear,26.78,28.0,51.0,19.0,299
summer,2011,5,17,0,3,1,clear,26.78,28.0,51.0,15.0,601
summer,2011,5,18,0,3,1,clear,25.84,28.0,58.0,15.0,517
summer,2011,5,19,0,3,1,clear,24.9,27.0,61.0,9.0,405
